slice_file_name,fsID,start,end,salience,music_folder,classID,class
Classical-Music_165.wav,Classical-Music_165,0,9.99,1,2,2,Classical-Music-Medium
Classical-Music_166.wav,Classical-Music_166,0,9.99,1,2,2,Classical-Music-Medium
Classical-Music_167.wav,Classical-Music_167,0,9.99,1,2,2,Classical-Music-Medium
Classical-Music_168.wav,Classical-Music_168,0,9.99,1,2,2,Classical-Music-Medium
Classical-Music_169.wav,Classical-Music_169,0,9.99,1,2,2,Classical-Music-Medium
Classical-Music_170.wav,Classical-Music_170,0,9.99,1,2,2,Classical-Music-Medium
Classical-Music_171.wav,Classical-Music_171,0,9.99,1,2,2,Classical-Music-Medium
Classical-Music_172.wav,Classical-Music_172,0,9.99,1,2,2,Classical-Music-Medium
Classical-Music_173.wav,Classical-Music_173,0,9.99,1,2,2,Classical-Music-Medium
Classical-Music_174.wav,Classical-Music_174,0,9.99,1,2,2,Classical-Music-Medium
Classical-Music_175.wav,Classical-Music_175,0,9.99,1,2,2,Classical-Music-Medium
Classical-Music_176.wav,Classical-Music_176,0,9.99,1,2,2,Classical-Music-Medium
Classical-Music_177.wav,Classical-Music_177,0,9.99,1,2,2,Classical-Music-Medium
Classical-Music_178.wav,Classical-Music_178,0,9.99,1,2,2,Classical-Music-Medium
Classical-Music_179.wav,Classical-Music_179,0,9.99,1,2,2,Classical-Music-Medium
Classical-Music_180.wav,Classical-Music_180,0,9.99,1,2,2,Classical-Music-Medium
Classical-Music_181.wav,Classical-Music_181,0,9.99,1,2,2,Classical-Music-Medium
Classical-Music_182.wav,Classical-Music_182,0,9.99,1,2,2,Classical-Music-Medium
Classical-Music_183.wav,Classical-Music_183,0,9.99,1,2,2,Classical-Music-Medium
Classical-Music_184.wav,Classical-Music_184,0,9.99,1,2,2,Classical-Music-Medium
Classical-Music_185.wav,Classical-Music_185,0,9.99,1,2,2,Classical-Music-Medium
Classical-Music_186.wav,Classical-Music_186,0,9.99,1,2,2,Classical-Music-Medium
Classical-Music_187.wav,Classical-Music_187,0,9.99,1,2,2,Classical-Music-Medium
Classical-Music_188.wav,Classical-Music_188,0,9.99,1,2,2,Classical-Music-Medium
Classical-Music_189.wav,Classical-Music_189,0,9.99,1,2,2,Classical-Music-Medium
Classical-Music_190.wav,Classical-Music_190,0,9.99,1,2,2,Classical-Music-Medium
Classical-Music_191.wav,Classical-Music_191,0,9.99,1,2,2,Classical-Music-Medium
Classical-Music_192.wav,Classical-Music_192,0,9.99,1,2,2,Classical-Music-Medium
Classical-Music_193.wav,Classical-Music_193,0,9.99,1,2,2,Classical-Music-Medium
Classical-Music_194.wav,Classical-Music_194,0,9.99,1,2,2,Classical-Music-Medium
Classical-Music_195.wav,Classical-Music_195,0,9.99,1,2,2,Classical-Music-Medium
Classical-Music_196.wav,Classical-Music_196,0,9.99,1,2,2,Classical-Music-Medium
Classical-Music_197.wav,Classical-Music_197,0,9.99,1,2,2,Classical-Music-Medium
Classical-Music_198.wav,Classical-Music_198,0,9.99,1,2,2,Classical-Music-Medium
Classical-Music_199.wav,Classical-Music_199,0,9.99,1,2,2,Classical-Music-Medium
Classical-Music_200.wav,Classical-Music_200,0,9.99,1,3,3,Classical-Music-High
Classical-Music_201.wav,Classical-Music_201,0,9.99,1,3,3,Classical-Music-High
Classical-Music_202.wav,Classical-Music_202,0,9.99,1,3,3,Classical-Music-High
Classical-Music_203.wav,Classical-Music_203,0,9.99,1,3,3,Classical-Music-High
Classical-Music_204.wav,Classical-Music_204,0,9.99,1,3,3,Classical-Music-High
Classical-Music_205.wav,Classical-Music_205,0,9.99,1,3,3,Classical-Music-High
Classical-Music_206.wav,Classical-Music_206,0,9.99,1,3,3,Classical-Music-High
Classical-Music_207.wav,Classical-Music_207,0,9.99,1,3,3,Classical-Music-High
Classical-Music_208.wav,Classical-Music_208,0,9.99,1,3,3,Classical-Music-High
Classical-Music_209.wav,Classical-Music_209,0,9.99,1,3,3,Classical-Music-High
Classical-Music_210.wav,Classical-Music_210,0,9.99,1,3,3,Classical-Music-High
Classical-Music_211.wav,Classical-Music_211,0,9.99,1,3,3,Classical-Music-High
Classical-Music_212.wav,Classical-Music_212,0,9.99,1,3,3,Classical-Music-High
Classical-Music_213.wav,Classical-Music_213,0,9.99,1,3,3,Classical-Music-High
Classical-Music_214.wav,Classical-Music_214,0,9.99,1,3,3,Classical-Music-High
Classical-Music_215.wav,Classical-Music_215,0,9.99,1,3,3,Classical-Music-High
Classical-Music_216.wav,Classical-Music_216,0,9.99,1,3,3,Classical-Music-High
Classical-Music_217.wav,Classical-Music_217,0,9.99,1,3,3,Classical-Music-High
Classical-Music_218.wav,Classical-Music_218,0,9.99,1,3,3,Classical-Music-High
Classical-Music_219.wav,Classical-Music_219,0,9.99,1,3,3,Classical-Music-High
Classical-Music_220.wav,Classical-Music_220,0,9.99,1,3,3,Classical-Music-High
Classical-Music_221.wav,Classical-Music_221,0,9.99,1,3,3,Classical-Music-High
Classical-Music_222.wav,Classical-Music_222,0,9.99,1,3,3,Classical-Music-High
Classical-Music_223.wav,Classical-Music_223,0,9.99,1,3,3,Classical-Music-High
Classical-Music_224.wav,Classical-Music_224,0,9.99,1,3,3,Classical-Music-High
Classical-Music_225.wav,Classical-Music_225,0,9.99,1,3,3,Classical-Music-High
Classical-Music_226.wav,Classical-Music_226,0,9.99,1,3,3,Classical-Music-High
Classical-Music_227.wav,Classical-Music_227,0,9.99,1,3,3,Classical-Music-High
Classical-Music_228.wav,Classical-Music_228,0,9.99,1,3,3,Classical-Music-High
Classical-Music_229.wav,Classical-Music_229,0,9.99,1,3,3,Classical-Music-High
Classical-Music_230.wav,Classical-Music_230,0,9.99,1,3,3,Classical-Music-High
Classical-Music_231.wav,Classical-Music_231,0,9.99,1,3,3,Classical-Music-High
Classical-Music_232.wav,Classical-Music_232,0,9.99,1,3,3,Classical-Music-High
Classical-Music_233.wav,Classical-Music_233,0,9.99,1,3,3,Classical-Music-High
Classical-Music_234.wav,Classical-Music_234,0,9.99,1,3,3,Classical-Music-High
Classical-Music_235.wav,Classical-Music_235,0,9.99,1,3,3,Classical-Music-High
Classical-Music_236.wav,Classical-Music_236,0,9.99,1,3,3,Classical-Music-High
Classical-Music_237.wav,Classical-Music_237,0,9.99,1,3,3,Classical-Music-High
Classical-Music_238.wav,Classical-Music_238,0,9.99,1,3,3,Classical-Music-High
Classical-Music_239.wav,Classical-Music_239,0,9.99,1,3,3,Classical-Music-High
Classical-Music_240.wav,Classical-Music_240,0,9.99,1,3,3,Classical-Music-High
Classical-Music_241.wav,Classical-Music_241,0,9.99,1,3,3,Classical-Music-High
Classical-Music_242.wav,Classical-Music_242,0,9.99,1,3,3,Classical-Music-High
Classical-Music_243.wav,Classical-Music_243,0,9.99,1,3,3,Classical-Music-High
Classical-Music_244.wav,Classical-Music_244,0,9.99,1,3,3,Classical-Music-High
Classical-Music_245.wav,Classical-Music_245,0,9.99,1,3,3,Classical-Music-High
Classical-Music_246.wav,Classical-Music_246,0,9.99,1,3,3,Classical-Music-High
Classical-Music_247.wav,Classical-Music_247,0,9.99,1,3,3,Classical-Music-High
Classical-Music_248.wav,Classical-Music_248,0,9.99,1,3,3,Classical-Music-High
Classical-Music_249.wav,Classical-Music_249,0,9.99,1,3,3,Classical-Music-High
Classical-Music_250.wav,Classical-Music_250,0,9.99,1,3,3,Classical-Music-High
Classical-Music_251.wav,Classical-Music_251,0,9.99,1,3,3,Classical-Music-High
Classical-Music_252.wav,Classical-Music_252,0,9.99,1,3,3,Classical-Music-High
Classical-Music_253.wav,Classical-Music_253,0,9.99,1,3,3,Classical-Music-High
Classical-Music_254.wav,Classical-Music_254,0,9.99,1,3,3,Classical-Music-High
Classical-Music_255.wav,Classical-Music_255,0,9.99,1,3,3,Classical-Music-High
Classical-Music_256.wav,Classical-Music_256,0,9.99,1,3,3,Classical-Music-High
Classical-Music_257.wav,Classical-Music_257,0,9.99,1,3,3,Classical-Music-High
Classical-Music_258.wav,Classical-Music_258,0,9.99,1,3,3,Classical-Music-High
Classical-Music_259.wav,Classical-Music_259,0,9.99,1,3,3,Classical-Music-High
Classical-Music_260.wav,Classical-Music_260,0,9.99,1,3,3,Classical-Music-High
Classical-Music_261.wav,Classical-Music_261,0,9.99,1,3,3,Classical-Music-High
Classical-Music_262.wav,Classical-Music_262,0,9.99,1,3,3,Classical-Music-High
Classical-Music_263.wav,Classical-Music_263,0,9.99,1,3,3,Classical-Music-High
Classical-Music_264.wav,Classical-Music_264,0,9.99,1,3,3,Classical-Music-High
Classical-Music_265.wav,Classical-Music_265,0,9.99,1,3,3,Classical-Music-High
Classical-Music_266.wav,Classical-Music_266,0,9.99,1,3,3,Classical-Music-High
Classical-Music_267.wav,Classical-Music_267,0,9.99,1,3,3,Classical-Music-High
Classical-Music_268.wav,Classical-Music_268,0,9.99,1,3,3,Classical-Music-High
Classical-Music_269.wav,Classical-Music_269,0,9.99,1,3,3,Classical-Music-High
Classical-Music_270.wav,Classical-Music_270,0,9.99,1,3,3,Classical-Music-High
Classical-Music_271.wav,Classical-Music_271,0,9.99,1,3,3,Classical-Music-High
Classical-Music_272.wav,Classical-Music_272,0,9.99,1,3,3,Classical-Music-High
Classical-Music_273.wav,Classical-Music_273,0,9.99,1,3,3,Classical-Music-High
Classical-Music_274.wav,Classical-Music_274,0,9.99,1,3,3,Classical-Music-High
Classical-Music_275.wav,Classical-Music_275,0,9.99,1,3,3,Classical-Music-High
Classical-Music_276.wav,Classical-Music_276,0,9.99,1,3,3,Classical-Music-High
Classical-Music_277.wav,Classical-Music_277,0,9.99,1,3,3,Classical-Music-High
Classical-Music_278.wav,Classical-Music_278,0,9.99,1,3,3,Classical-Music-High
Classical-Music_279.wav,Classical-Music_279,0,9.99,1,3,3,Classical-Music-High
Classical-Music_280.wav,Classical-Music_280,0,9.99,1,3,3,Classical-Music-High
Classical-Music_281.wav,Classical-Music_281,0,9.99,1,3,3,Classical-Music-High
Classical-Music_282.wav,Classical-Music_282,0,9.99,1,3,3,Classical-Music-High
Classical-Music_283.wav,Classical-Music_283,0,9.99,1,3,3,Classical-Music-High
Classical-Music_284.wav,Classical-Music_284,0,9.99,1,3,3,Classical-Music-High
Classical-Music_285.wav,Classical-Music_285,0,9.99,1,3,3,Classical-Music-High
Classical-Music_286.wav,Classical-Music_286,0,9.99,1,3,3,Classical-Music-High
Classical-Music_287.wav,Classical-Music_287,0,9.99,1,3,3,Classical-Music-High
Classical-Music_288.wav,Classical-Music_288,0,9.99,1,3,3,Classical-Music-High
Classical-Music_289.wav,Classical-Music_289,0,9.99,1,3,3,Classical-Music-High
Classical-Music_290.wav,Classical-Music_290,0,9.99,1,3,3,Classical-Music-High
Classical-Music_291.wav,Classical-Music_291,0,9.99,1,3,3,Classical-Music-High
Classical-Music_292.wav,Classical-Music_292,0,9.99,1,3,3,Classical-Music-High
Classical-Music_293.wav,Classical-Music_293,0,9.99,1,3,3,Classical-Music-High
Classical-Music_294.wav,Classical-Music_294,0,9.99,1,3,3,Classical-Music-High
Classical-Music_295.wav,Classical-Music_295,0,9.99,1,3,3,Classical-Music-High
Classical-Music_296.wav,Classical-Music_296,0,9.99,1,3,3,Classical-Music-High
Classical-Music_297.wav,Classical-Music_297,0,9.99,1,3,3,Classical-Music-High
Classical-Music_298.wav,Classical-Music_298,0,9.99,1,3,3,Classical-Music-High
Classical-Music_299.wav,Classical-Music_299,0,9.99,1,3,3,Classical-Music-High
SoloPiano-Music_0.wav,SoloPiano-Music_0,0,9.99,1,4,4,SoloPiano-Music-Low
SoloPiano-Music_1.wav,SoloPiano-Music_1,0,9.99,1,4,4,SoloPiano-Music-Low
SoloPiano-Music_2.wav,SoloPiano-Music_2,0,9.99,1,4,4,SoloPiano-Music-Low
SoloPiano-Music_3.wav,SoloPiano-Music_3,0,9.99,1,4,4,SoloPiano-Music-Low
SoloPiano-Music_4.wav,SoloPiano-Music_4,0,9.99,1,4,4,SoloPiano-Music-Low
SoloPiano-Music_5.wav,SoloPiano-Music_5,0,9.99,1,4,4,SoloPiano-Music-Low
SoloPiano-Music_6.wav,SoloPiano-Music_6,0,9.99,1,4,4,SoloPiano-Music-Low
SoloPiano-Music_7.wav,SoloPiano-Music_7,0,9.99,1,4,4,SoloPiano-Music-Low
SoloPiano-Music_8.wav,SoloPiano-Music_8,0,9.99,1,4,4,SoloPiano-Music-Low
SoloPiano-Music_9.wav,SoloPiano-Music_9,0,9.99,1,4,4,SoloPiano-Music-Low
SoloPiano-Music_10.wav,SoloPiano-Music_10,0,9.99,1,4,4,SoloPiano-Music-Low
SoloPiano-Music_11.wav,SoloPiano-Music_11,0,9.99,1,4,4,SoloPiano-Music-Low
SoloPiano-Music_12.wav,SoloPiano-Music_12,0,9.99,1,4,4,SoloPiano-Music-Low
SoloPiano-Music_13.wav,SoloPiano-Music_13,0,9.99,1,4,4,SoloPiano-Music-Low
SoloPiano-Music_14.wav,SoloPiano-Music_14,0,9.99,1,4,4,SoloPiano-Music-Low
SoloPiano-Music_15.wav,SoloPiano-Music_15,0,9.99,1,4,4,SoloPiano-Music-Low
SoloPiano-Music_16.wav,SoloPiano-Music_16,0,9.99,1,4,4,SoloPiano-Music-Low
SoloPiano-Music_17.wav,SoloPiano-Music_17,0,9.99,1,4,4,SoloPiano-Music-Low
SoloPiano-Music_18.wav,SoloPiano-Music_18,0,9.99,1,4,4,SoloPiano-Music-Low
SoloPiano-Music_19.wav,SoloPiano-Music_19,0,9.99,1,4,4,SoloPiano-Music-Low
